week_start,vehicle_id,vehicle_type,fuel_type,gallons,distance_km,engine_hours,avg_speed_kph
2023-09-18,VH-016,SUV,Gasoline,31.12,375.1,16.0,61.6
2023-09-18,VH-017,SUV,Gasoline,27.07,423.1,13.1,62.3
2023-09-18,VH-018,SUV,Gasoline,27.57,409.9,15.3,56.5
2023-09-18,VH-019,SUV,Gasoline,32.19,481.2,19.4,57.4
2023-09-18,VH-020,SUV,Gasoline,33.14,450.7,15.8,59.0
2023-09-25,VH-001,Light Truck,Gasoline,40.57,593.7,20.3,57.7
2023-09-25,VH-002,Light Truck,Gasoline,53.14,639.3,24.5,57.5
2023-09-25,VH-003,Light Truck,Gasoline,37.2,502.7,20.5,52.0
2023-09-25,VH-004,Light Truck,Gasoline,42.51,497.7,18.9,57.4
2023-09-25,VH-005,Light Truck,Gasoline,50.77,611.7,25.2,56.3
2023-09-25,VH-006,Heavy Truck,Diesel,139.13,946.0,35.5,65.6
2023-09-25,VH-007,Heavy Truck,Diesel,148.77,934.4,32.5,60.7
2023-09-25,VH-008,Heavy Truck,Diesel,171.93,904.4,41.1,62.1
2023-09-25,VH-009,Heavy Truck,Diesel,180.84,1060.5,43.5,63.4
2023-09-25,VH-010,Heavy Truck,Diesel,118.79,840.8,29.2,65.5
2023-09-25,VH-011,Van,Gasoline,36.88,541.1,18.4,44.2
2023-09-25,VH-012,Van,Gasoline,35.1,534.7,20.0,47.9
2023-09-25,VH-013,Van,Gasoline,31.2,514.6,18.8,48.0
2023-09-25,VH-014,Van,Diesel,40.64,427.5,15.6,48.6
2023-09-25,VH-015,Van,Diesel,59.41,578.8,20.1,41.7
2023-09-25,VH-016,SUV,Gasoline,28.62,450.7,14.8,53.7
2023-09-25,VH-017,SUV,Gasoline,25.66,448.2,13.7,57.4
2023-09-25,VH-018,SUV,Gasoline,23.63,440.7,15.4,59.7
2023-09-25,VH-019,SUV,Gasoline,34.99,444.8,16.5,57.1
2023-09-25,VH-020,SUV,Gasoline,33.08,524.7,16.9,59.6
2023-10-02,VH-001,Light Truck,Gasoline,48.35,507.9,21.9,53.6
2023-10-02,VH-002,Light Truck,Gasoline,45.42,609.1,22.0,54.8
2023-10-02,VH-003,Light Truck,Gasoline,38.32,570.6,18.3,56.7
2023-10-02,VH-004,Light Truck,Gasoline,39.25,623.3,20.5,51.3
2023-10-02,VH-005,Light Truck,Gasoline,53.16,632.6,25.7,58.9
2023-10-02,VH-006,Heavy Truck,Diesel,158.11,856.8,36.4,61.6
2023-10-02,VH-007,Heavy Truck,Diesel,145.78,718.3,38.4,61.1
2023-10-02,VH-008,Heavy Truck,Diesel,133.66,906.0,42.3,58.3
2023-10-02,VH-009,Heavy Truck,Diesel,180.58,864.8,40.1,66.8
2023-10-02,VH-010,Heavy Truck,Diesel,125.17,675.1,31.6,60.5
2023-10-02,VH-011,Van,Gasoline,,,18.1,47.3
2023-10-02,VH-012,Van,Gasoline,43.11,547.0,20.9,46.4
2023-10-02,VH-013,Van,Gasoline,34.69,473.8,16.8,45.3
2023-10-02,VH-014,Van,Diesel,45.58,389.7,15.2,44.5
2023-10-02,VH-015,Van,Diesel,56.69,577.6,20.5,47.5
2023-10-02,VH-016,SUV,Gasoline,28.74,409.2,15.7,61.9
2023-10-02,VH-017,SUV,Gasoline,29.92,437.9,13.0,59.4
2023-10-02,VH-018,SUV,Gasoline,26.21,401.2,14.8,62.0
2023-10-02,VH-019,SUV,Gasoline,33.84,527.0,16.4,56.1
2023-10-02,VH-020,SUV,Gasoline,29.74,471.3,16.4,55.2
2023-10-09,VH-001,Light Truck,Gasoline,41.24,667.5,22.0,54.2
2023-10-09,VH-002,Light Truck,Gasoline,52.42,692.2,20.2,53.9
2023-10-09,VH-003,Light Truck,Gasoline,40.01,607.3,18.0,58.0
2023-10-09,VH-004,Light Truck,Gasoline,,,21.8,54.2
2023-10-09,VH-005,Light Truck,Gasoline,47.96,650.3,24.9,57.8
2023-10-09,VH-006,Heavy Truck,Diesel,140.55,1009.1,43.0,59.4
2023-10-09,VH-007,Heavy Truck,Diesel,121.45,829.1,37.4,65.0
2023-10-09,VH-008,Heavy Truck,Diesel,135.2,936.3,43.5,58.8
2023-10-09,VH-009,Heavy Truck,Diesel,159.4,944.0,39.1,65.0
2023-10-09,VH-010,Heavy Truck,Diesel,124.91,796.5,34.6,63.3
2023-10-09,VH-011,Van,Gasoline,41.66,648.2,18.9,42.1
2023-10-09,VH-012,Van,Gasoline,41.06,568.6,17.6,46.5
2023-10-09,VH-013,Van,Gasoline,31.89,475.3,18.2,42.3
2023-10-09,VH-014,Van,Diesel,43.24,412.9,15.4,47.9
2023-10-09,VH-015,Van,Diesel,54.68,515.2,22.2,47.1
2023-10-09,VH-016,SUV,Gasoline,30.65,412.9,16.7,59.2
2023-10-09,VH-017,SUV,Gasoline,27.57,357.5,14.0,58.9
2023-10-09,VH-018,SUV,Gasoline,25.68,454.5,13.0,57.9
2023-10-09,VH-019,SUV,Gasoline,37.52,503.5,18.0,53.6
2023-10-09,VH-020,SUV,Gasoline,35.78,422.0,17.4,56.8
2023-10-16,VH-001,Light Truck,Gasoline,50.32,646.8,19.0,50.7
2023-10-16,VH-002,Light Truck,Gasoline,51.35,673.6,20.3,59.2
2023-10-16,VH-003,Light Truck,Gasoline,42.52,570.2,19.1,52.0
2023-10-16,VH-004,Light Truck,Gasoline,50.17,533.6,18.2,50.8
2023-10-16,VH-005,Light Truck,Gasoline,48.49,758.6,21.6,52.5
2023-10-16,VH-006,Heavy Truck,Diesel,133.54,927.0,42.6,59.7
2023-10-16,VH-007,Heavy Truck,Diesel,142.24,742.1,35.4,60.0
2023-10-16,VH-008,Heavy Truck,Diesel,145.06,883.4,38.9,59.0
2023-10-16,VH-009,Heavy Truck,Diesel,162.27,1050.6,40.6,60.9
2023-10-16,VH-010,Heavy Truck,Diesel,126.04,677.4,34.3,66.5
2023-10-16,VH-011,Van,Gasoline,45.42,564.5,21.1,47.3
2023-10-16,VH-012,Van,Gasoline,41.31,547.5,19.7,44.1
2023-10-16,VH-013,Van,Gasoline,32.12,448.5,15.7,45.1
2023-10-16,VH-014,Van,Diesel,38.98,463.2,16.7,48.3
2023-10-16,VH-015,Van,Diesel,47.06,493.3,20.2,47.1
2023-10-16,VH-016,SUV,Gasoline,26.79,468.9,15.0,60.6
2023-10-16,VH-017,SUV,Gasoline,26.16,350.1,13.6,57.7
2023-10-16,VH-018,SUV,Gasoline,30.02,418.5,13.8,58.9
2023-10-16,VH-019,SUV,Gasoline,31.75,491.3,18.5,61.6
2023-10-16,VH-020,SUV,Gasoline,29.27,546.5,16.5,60.4
2023-10-23,VH-001,Light Truck,Gasoline,44.32,543.9,21.5,55.0
2023-10-23,VH-002,Light Truck,Gasoline,50.11,585.3,20.9,53.5
2023-10-23,VH-003,Light Truck,Gasoline,43.93,521.2,19.4,58.1
2023-10-23,VH-004,Light Truck,Gasoline,50.54,555.6,21.5,54.1
2023-10-23,VH-005,Light Truck,Gasoline,58.83,595.1,24.1,51.2
2023-10-23,VH-006,Heavy Truck,Diesel,150.31,906.2,37.4,64.5
2023-10-23,VH-007,Heavy Truck,Diesel,127.27,718.3,35.9,60.9
2023-10-23,VH-008,Heavy Truck,Diesel,140.58,951.5,43.4,58.2
2023-10-23,VH-009,Heavy Truck,Diesel,156.32,791.2,38.6,57.1
2023-10-23,VH-010,Heavy Truck,Diesel,111.03,742.3,32.0,58.7
2023-10-23,VH-011,Van,Gasoline,46.1,560.9,21.7,48.5
2023-10-23,VH-012,Van,Gasoline,44.3,524.5,20.6,42.2
2023-10-23,VH-013,Van,Gasoline,32.55,477.7,17.7,47.2
2023-10-23,VH-014,Van,Diesel,36.96,368.1,16.1,42.3
2023-10-23,VH-015,Van,Diesel,55.08,596.3,22.9,44.4
2023-10-23,VH-016,SUV,Gasoline,27.44,456.3,15.6,59.5
2023-10-23,VH-017,SUV,Gasoline,26.46,443.4,13.3,55.8
2023-10-23,VH-018,SUV,Gasoline,24.91,422.6,15.2,59.5
2023-10-23,VH-019,SUV,Gasoline,,,19.8,53.9
2023-10-23,VH-020,SUV,Gasoline,30.7,541.3,15.7,54.3
2023-10-30,VH-001,Light Truck,Gasoline,47.79,609.2,21.7,57.3
2023-10-30,VH-002,Light Truck,Gasoline,51.01,597.1,22.4,58.6
2023-10-30,VH-003,Light Truck,Gasoline,42.14,642.9,20.3,55.1
2023-10-30,VH-004,Light Truck,Gasoline,42.97,559.9,18.8,53.3
2023-10-30,VH-005,Light Truck,Gasoline,55.92,623.7,25.2,57.2
2023-10-30,VH-006,Heavy Truck,Diesel,150.28,754.0,35.4,63.6
2023-10-30,VH-007,Heavy Truck,Diesel,116.1,841.0,32.1,61.3
2023-10-30,VH-008,Heavy Truck,Diesel,139.32,845.9,36.1,59.7
2023-10-30,VH-009,Heavy Truck,Diesel,154.24,965.4,41.8,60.0
2023-10-30,VH-010,Heavy Truck,Diesel,116.17,694.6,32.3,61.3
2023-10-30,VH-011,Van,Gasoline,,,19.0,41.8
2023-10-30,VH-012,Van,Gasoline,38.8,496.5,17.9,43.0
2023-10-30,VH-013,Van,Gasoline,38.51,492.0,15.9,46.7
2023-10-30,VH-014,Van,Diesel,37.14,368.9,17.2,43.9
2023-10-30,VH-015,Van,Diesel,52.04,560.1,19.3,45.0
2023-10-30,VH-016,SUV,Gasoline,30.3,430.4,16.6,55.6
2023-10-30,VH-017,SUV,Gasoline,,,15.2,54.7
2023-10-30,VH-018,SUV,Gasoline,27.79,398.5,13.2,55.8
2023-10-30,VH-019,SUV,Gasoline,37.36,594.1,18.4,62.4
2023-10-30,VH-020,SUV,Gasoline,33.17,461.2,15.5,61.0
2023-11-06,VH-001,Light Truck,Gasoline,52.75,671.0,20.4,52.1
2023-11-06,VH-002,Light Truck,Gasoline,46.97,632.8,23.4,54.6
2023-11-06,VH-003,Light Truck,Gasoline,,,18.8,53.8
2023-11-06,VH-004,Light Truck,Gasoline,45.21,643.5,21.7,57.4
2023-11-06,VH-005,Light Truck,Gasoline,59.74,723.9,21.6,56.6
2023-11-06,VH-006,Heavy Truck,Diesel,119.18,933.4,41.9,63.6
2023-11-06,VH-007,Heavy Truck,Diesel,120.61,675.3,36.8,66.7
2023-11-06,VH-008,Heavy Truck,Diesel,144.6,751.8,43.3,63.4
2023-11-06,VH-009,Heavy Truck,Diesel,159.31,932.9,45.8,61.5
2023-11-06,VH-010,Heavy Truck,Diesel,112.16,627.8,33.5,65.8
2023-11-06,VH-011,Van,Gasoline,41.99,683.1,19.3,41.7
2023-11-06,VH-012,Van,Gasoline,39.91,595.4,19.2,44.7
2023-11-06,VH-013,Van,Gasoline,39.53,480.5,18.9,45.0
2023-11-06,VH-014,Van,Diesel,38.26,355.2,17.7,45.9
2023-11-06,VH-015,Van,Diesel,47.55,480.7,22.2,41.5
2023-11-06,VH-016,SUV,Gasoline,29.14,474.0,14.0,56.2
2023-11-06,VH-017,SUV,Gasoline,29.25,359.2,13.4,56.6
2023-11-06,VH-018,SUV,Gasoline,30.64,444.2,14.9,54.8
2023-11-06,VH-019,SUV,Gasoline,34.15,622.7,17.0,58.8
2023-11-06,VH-020,SUV,Gasoline,31.3,499.4,16.3,60.9
2023-11-13,VH-001,Light Truck,Gasoline,46.69,700.6,18.7,52.9
2023-11-13,VH-002,Light Truck,Gasoline,50.08,690.6,23.2,53.4
2023-11-13,VH-003,Light Truck,Gasoline,46.26,520.7,17.5,55.5
2023-11-13,VH-004,Light Truck,Gasoline,42.54,622.4,20.7,55.4
2023-11-13,VH-005,Light Truck,Gasoline,59.87,695.9,21.7,54.5
2023-11-13,VH-006,Heavy Truck,Diesel,146.14,853.1,38.9,61.3
2023-11-13,VH-007,Heavy Truck,Diesel,116.01,616.8,35.5,66.5
2023-11-13,VH-008,Heavy Truck,Diesel,142.45,841.5,38.1,59.4
2023-11-13,VH-009,Heavy Truck,Diesel,130.7,881.2,43.0,59.9
2023-11-13,VH-010,Heavy Truck,Diesel,106.67,644.3,29.2,65.1
2023-11-13,VH-011,Van,Gasoline,42.77,519.5,18.3,47.4
2023-11-13,VH-012,Van,Gasoline,40.13,510.5,18.6,44.9
2023-11-13,VH-013,Van,Gasoline,33.31,554.5,17.9,46.7
2023-11-13,VH-014,Van,Diesel,35.22,348.3,17.0,45.0
2023-11-13,VH-015,Van,Diesel,51.09,557.7,20.2,43.6
2023-11-13,VH-016,SUV,Gasoline,,,16.0,54.4
2023-11-13,VH-017,SUV,Gasoline,29.1,377.5,13.0,55.3
2023-11-13,VH-018,SUV,Gasoline,30.71,419.4,12.9,54.5
2023-11-13,VH-019,SUV,Gasoline,40.65,598.9,19.3,58.4
2023-11-13,VH-020,SUV,Gasoline,35.31,562.2,17.2,57.4
2023-11-20,VH-001,Light Truck,Gasoline,44.28,677.9,20.9,52.1
2023-11-20,VH-002,Light Truck,Gasoline,53.41,677.4,21.4,56.5
2023-11-20,VH-003,Light Truck,Gasoline,44.54,605.2,18.5,56.7
2023-11-20,VH-004,Light Truck,Gasoline,46.62,600.5,18.2,54.6
2023-11-20,VH-005,Light Truck,Gasoline,48.81,672.0,24.1,58.5
2023-11-20,VH-006,Heavy Truck,Diesel,115.98,886.0,42.8,61.7
2023-11-20,VH-007,Heavy Truck,Diesel,110.48,809.7,34.1,65.5
2023-11-20,VH-008,Heavy Truck,Diesel,127.33,850.3,38.8,57.7
2023-11-20,VH-009,Heavy Truck,Diesel,136.29,912.8,41.1,64.1
2023-11-20,VH-010,Heavy Truck,Diesel,102.06,704.8,31.1,60.9
2023-11-20,VH-011,Van,Gasoline,44.99,581.5,20.0,46.1
2023-11-20,VH-012,Van,Gasoline,46.41,633.0,19.5,42.3
2023-11-20,VH-013,Van,Gasoline,41.59,497.0,17.7,44.3
2023-11-20,VH-014,Van,Diesel,40.47,344.6,14.9,42.2
2023-11-20,VH-015,Van,Diesel,47.99,535.3,23.0,47.2
2023-11-20,VH-016,SUV,Gasoline,29.23,524.2,14.4,61.6
2023-11-20,VH-017,SUV,Gasoline,28.04,372.8,14.4,54.4
2023-11-20,VH-018,SUV,Gasoline,25.7,463.5,14.4,61.2
2023-11-20,VH-019,SUV,Gasoline,35.1,583.0,17.6,62.5
2023-11-20,VH-020,SUV,Gasoline,31.61,473.1,16.6,56.0
2023-11-27,VH-001,Light Truck,Gasoline,44.28,681.0,21.5,52.3
2023-11-27,VH-002,Light Truck,Gasoline,54.77,720.9,21.0,57.7
2023-11-27,VH-003,Light Truck,Gasoline,43.36,563.6,19.1,51.2
2023-11-27,VH-004,Light Truck,Gasoline,50.48,694.1,20.7,55.0
2023-11-27,VH-005,Light Truck,Gasoline,56.56,712.7,22.7,56.0
2023-11-27,VH-006,Heavy Truck,Diesel,117.38,678.0,38.6,60.8
2023-11-27,VH-007,Heavy Truck,Diesel,103.53,757.2,33.6,58.2
2023-11-27,VH-008,Heavy Truck,Diesel,133.56,750.1,37.5,66.4
2023-11-27,VH-009,Heavy Truck,Diesel,131.13,896.7,38.8,65.7
2023-11-27,VH-010,Heavy Truck,Diesel,95.52,659.3,34.7,66.3
2023-11-27,VH-011,Van,Gasoline,42.67,526.6,20.9,42.2
2023-11-27,VH-012,Van,Gasoline,46.58,546.2,17.6,43.8
2023-11-27,VH-013,Van,Gasoline,36.21,565.3,16.1,45.3
2023-11-27,VH-014,Van,Diesel,40.57,397.4,17.5,43.1
2023-11-27,VH-015,Van,Diesel,,,21.8,46.9
2023-11-27,VH-016,SUV,Gasoline,35.01,534.3,15.7,59.0
2023-11-27,VH-017,SUV,Gasoline,,,13.4,53.7
2023-11-27,VH-018,SUV,Gasoline,28.85,451.5,13.9,56.2
2023-11-27,VH-019,SUV,Gasoline,41.07,473.9,16.5,60.5
2023-11-27,VH-020,SUV,Gasoline,34.55,569.5,17.4,60.2
2023-12-04,VH-001,Light Truck,Gasoline,43.2,675.0,21.1,54.4
2023-12-04,VH-002,Light Truck,Gasoline,48.73,676.5,24.1,59.2
2023-12-04,VH-003,Light Truck,Gasoline,41.76,571.1,17.2,52.6
2023-12-04,VH-004,Light Truck,Gasoline,44.91,666.8,21.7,57.6
2023-12-04,VH-005,Light Truck,Gasoline,62.45,616.6,24.4,57.8
2023-12-04,VH-006,Heavy Truck,Diesel,115.8,697.0,35.6,60.5
2023-12-04,VH-007,Heavy Truck,Diesel,106.97,647.7,35.8,61.8
2023-12-04,VH-008,Heavy Truck,Diesel,115.9,723.2,40.0,61.9
2023-12-04,VH-009,Heavy Truck,Diesel,133.23,940.3,40.1,64.1
2023-12-04,VH-010,Heavy Truck,Diesel,112.32,598.2,33.4,62.3
2023-12-04,VH-011,Van,Gasoline,46.01,610.8,18.3,47.9
2023-12-04,VH-012,Van,Gasoline,43.77,551.7,18.3,42.4
2023-12-04,VH-013,Van,Gasoline,35.43,564.3,16.3,44.1
2023-12-04,VH-014,Van,Diesel,33.3,428.5,16.9,46.1
2023-12-04,VH-015,Van,Diesel,42.76,484.7,19.0,43.4
2023-12-04,VH-016,SUV,Gasoline,34.0,414.0,14.7,59.0
2023-12-04,VH-017,SUV,Gasoline,31.4,418.3,12.8,55.3
2023-12-04,VH-018,SUV,Gasoline,28.45,375.7,13.6,58.4
2023-12-04,VH-019,SUV,Gasoline,32.84,574.0,19.5,61.9
2023-12-04,VH-020,SUV,Gasoline,36.98,530.4,17.7,56.5
2023-12-11,VH-001,Light Truck,Gasoline,47.79,613.6,21.2,57.1
2023-12-11,VH-002,Light Truck,Gasoline,48.52,668.4,23.4,56.6
2023-12-11,VH-003,Light Truck,Gasoline,49.98,577.7,19.2,55.6
2023-12-11,VH-004,Light Truck,Gasoline,44.31,600.6,21.1,58.7
2023-12-11,VH-005,Light Truck,Gasoline,49.53,789.1,25.5,51.4
2023-12-11,VH-006,Heavy Truck,Diesel,127.5,727.6,38.3,63.1
2023-12-11,VH-007,Heavy Truck,Diesel,117.4,743.4,37.2,63.1
2023-12-11,VH-008,Heavy Truck,Diesel,130.1,734.1,37.8,58.8
2023-12-11,VH-009,Heavy Truck,Diesel,134.92,821.3,46.4,61.8
2023-12-11,VH-010,Heavy Truck,Diesel,97.36,549.1,35.2,59.8
2023-12-11,VH-011,Van,Gasoline,42.11,532.1,18.8,46.9
2023-12-11,VH-012,Van,Gasoline,46.45,526.4,20.0,42.5
2023-12-11,VH-013,Van,Gasoline,33.9,466.8,15.7,46.3
2023-12-11,VH-014,Van,Diesel,36.84,320.8,16.9,41.8
2023-12-11,VH-015,Van,Diesel,44.06,446.1,21.7,47.6
2023-12-11,VH-016,SUV,Gasoline,33.29,488.8,14.9,54.1
2023-12-11,VH-017,SUV,Gasoline,29.06,400.4,13.6,56.8
2023-12-11,VH-018,SUV,Gasoline,28.44,453.9,15.2,54.7
2023-12-11,VH-019,SUV,Gasoline,39.75,530.1,17.7,59.4
2023-12-11,VH-020,SUV,Gasoline,38.46,536.9,15.6,53.8
2023-12-18,VH-001,Light Truck,Gasoline,53.47,539.0,20.7,57.7
2023-12-18,VH-002,Light Truck,Gasoline,57.27,694.7,22.7,53.6
2023-12-18,VH-003,Light Truck,Gasoline,48.91,503.2,19.7,54.0
2023-12-18,VH-004,Light Truck,Gasoline,43.42,544.9,21.9,52.6
2023-12-18,VH-005,Light Truck,Gasoline,57.17,736.0,23.0,57.1
2023-12-18,VH-006,Heavy Truck,Diesel,126.44,658.8,38.9,62.2
2023-12-18,VH-007,Heavy Truck,Diesel,106.31,750.8,33.6,59.5
2023-12-18,VH-008,Heavy Truck,Diesel,135.57,740.1,39.3,64.5
2023-12-18,VH-009,Heavy Truck,Diesel,127.78,883.4,45.7,60.6
2023-12-18,VH-010,Heavy Truck,Diesel,104.07,708.2,33.4,63.0
2023-12-18,VH-011,Van,Gasoline,43.3,626.1,21.4,42.3
2023-12-18,VH-012,Van,Gasoline,45.59,577.4,19.8,42.4
2023-12-18,VH-013,Van,Gasoline,36.13,499.4,15.9,44.4
2023-12-18,VH-014,Van,Diesel,36.63,384.9,17.1,47.9
2023-12-18,VH-015,Van,Diesel,41.13,424.3,20.0,45.4
2023-12-18,VH-016,SUV,Gasoline,33.54,422.1,13.9,57.4
2023-12-18,VH-017,SUV,Gasoline,32.46,387.6,15.1,61.9
2023-12-18,VH-018,SUV,Gasoline,28.07,423.5,14.3,60.0
2023-12-18,VH-019,SUV,Gasoline,40.81,625.6,18.4,59.1
2023-12-18,VH-020,SUV,Gasoline,30.83,556.2,16.3,57.5
2023-12-25,VH-001,Light Truck,Gasoline,48.1,692.1,19.4,54.8
2023-12-25,VH-002,Light Truck,Gasoline,49.61,748.8,24.2,58.8
2023-12-25,VH-003,Light Truck,Gasoline,49.65,602.1,18.4,56.3
2023-12-25,VH-004,Light Truck,Gasoline,47.63,626.1,20.5,58.9
2023-12-25,VH-005,Light Truck,Gasoline,53.47,691.4,23.7,58.5
2023-12-25,VH-006,Heavy Truck,Diesel,135.76,743.3,37.7,60.2
2023-12-25,VH-007,Heavy Truck,Diesel,102.74,745.1,36.7,66.9
2023-12-25,VH-008,Heavy Truck,Diesel,127.77,788.2,40.6,58.0
2023-12-25,VH-009,Heavy Truck,Diesel,123.58,768.5,41.9,65.8
2023-12-25,VH-010,Heavy Truck,Diesel,114.17,721.1,34.0,66.2
2023-12-25,VH-011,Van,Gasoline,,,21.4,46.8
2023-12-25,VH-012,Van,Gasoline,,,19.6,47.2
2023-12-25,VH-013,Van,Gasoline,41.15,454.0,16.3,48.2
2023-12-25,VH-014,Van,Diesel,37.92,371.9,17.3,43.5
2023-12-25,VH-015,Van,Diesel,48.76,527.4,20.8,44.5
2023-12-25,VH-016,SUV,Gasoline,34.49,546.1,16.1,54.4
2023-12-25,VH-017,SUV,Gasoline,26.12,474.3,14.7,56.4
2023-12-25,VH-018,SUV,Gasoline,27.54,453.7,14.1,60.6
2023-12-25,VH-019,SUV,Gasoline,35.62,630.4,17.8,62.0
2023-12-25,VH-020,SUV,Gasoline,,,17.3,61.5
